From src:'1'	To src:'2'
CHEMBL2104243	DB20803
CHEMBL1742468	DB20076
CHEMBL12608	DB20379
CHEMBL2111055	DB20749
CHEMBL2106320	DB19575
CHEMBL5314954	DB19620
CHEMBL149616	DB20586
CHEMBL25931	DB20623
CHEMBL57358	DB19852
CHEMBL1915065	DB19738
CHEMBL2105568	DB21165
CHEMBL29798	DB19711
CHEMBL35802	DB20985
CHEMBL32994	DB21085
CHEMBL2104367	DB20831
CHEMBL111659	DB21141
CHEMBL138093	DB19879
CHEMBL269787	DB19921
CHEMBL2104671	DB19975
CHEMBL2107596	DB20711
CHEMBL2104575	DB20195
CHEMBL5199065	DB21703
CHEMBL5095164	DB21547
CHEMBL5077508	DB21498
CHEMBL3990145	DB19464
CHEMBL2104128	DB20731
CHEMBL4581965	DB21042
CHEMBL2107202	DB20661
CHEMBL4747491	DB23606
CHEMBL2105168	DB19894
CHEMBL2105166	DB20856
CHEMBL2218863	DB19819
CHEMBL594828	DB20573
CHEMBL5095089	DB21529
CHEMBL314338	DB20247
CHEMBL6068027	DB21682
CHEMBL2107097	DB20695
CHEMBL2104946	DB20129
CHEMBL5314510	DB21656
CHEMBL5750400	DB21679
CHEMBL2110791	DB20845
CHEMBL2110913	DB20356
CHEMBL5944209	DB21490
CHEMBL2106620	DB20136
CHEMBL2105146	DB20718
CHEMBL2106103	DB20007
CHEMBL33958	DB19552
CHEMBL2105192	DB19547
CHEMBL2105905	DB19585
CHEMBL2103982	DB20772
CHEMBL2106708	DB20215
CHEMBL2106326	DB20130
CHEMBL2105281	DB20919
CHEMBL2110701	DB21219
CHEMBL2105589	DB21183
CHEMBL2104358	DB21206
CHEMBL2107332	DB20992
CHEMBL2104958	DB20694
CHEMBL3785912	DB20170
CHEMBL1596113	DB19661
CHEMBL2106332	DB20308
CHEMBL3989446	DB19785
CHEMBL2104493	DB21156
CHEMBL5095054	DB21569
CHEMBL6068410	DB21697
CHEMBL6068064	DB21718
CHEMBL2035462	DB19457
CHEMBL5095100	DB21599
CHEMBL2009734	DB19876
CHEMBL2104762	DB21363
CHEMBL6017042	DB21702
CHEMBL5095062	DB21565
CHEMBL5314543	DB21665
CHEMBL5077961	DB21606
CHEMBL5202010	DB21739
CHEMBL4575382	DB32603
CHEMBL4061483	DB32765
CHEMBL2373108	DB14194
CHEMBL2107611	DB11159
CHEMBL178090	DB07621
CHEMBL1212979	DB03716
CHEMBL1399702	DB04440
CHEMBL1232777	DB04198
CHEMBL6145905	DB16016
CHEMBL459	DB00968
CHEMBL77996	DB07890
CHEMBL283807	DB01972
CHEMBL394429	DB01643
CHEMBL1160695	DB11610
CHEMBL2106179	DB16163
CHEMBL218490	DB00869
CHEMBL1233147	DB04137
CHEMBL25719	DB14183
CHEMBL964	DB00822
CHEMBL41342	DB02552
CHEMBL1234904	DB08314
CHEMBL37387	DB04168
CHEMBL3694769	DB18811
CHEMBL1201754	DB06201
CHEMBL406105	DB08790
CHEMBL12279	DB08785
CHEMBL264373	DB04655
CHEMBL281812	DB03228
CHEMBL1200714	DB01178
CHEMBL497939	DB09028
CHEMBL1626223	DB11156
CHEMBL1411693	DB08991
CHEMBL388931	DB02896
CHEMBL550	DB01085
CHEMBL1200802	DB00306
CHEMBL318153	DB13421
CHEMBL2105040	DB13494
CHEMBL267936	DB00657
CHEMBL1201784	DB06261
CHEMBL228077	DB02077
CHEMBL1201300	DB09133
CHEMBL3634131	DB05565
CHEMBL1043	DB00250
CHEMBL1234696	DB02658
CHEMBL87493	DB00574
CHEMBL12420	DB01488
CHEMBL269864	DB12353
CHEMBL1201212	DB00211
CHEMBL3561663	DB14670
CHEMBL568150	DB04769
CHEMBL1231178	DB07418
CHEMBL265720	DB07613
CHEMBL352531	DB12300
CHEMBL56367	DB04743
CHEMBL331858	DB02602
CHEMBL1591074	DB14200
CHEMBL3183440	DB00265
CHEMBL153479	DB06742
CHEMBL405346	DB08606
CHEMBL1194666	DB00937
CHEMBL1194	DB00750
CHEMBL714	DB01001
CHEMBL466246	DB12791
CHEMBL267744	DB04831
CHEMBL4594430	DB17622
CHEMBL2051955	DB00922
CHEMBL4279047	DB17097
CHEMBL2104096	DB15881
CHEMBL111234	DB08466
CHEMBL1196088	DB15288
CHEMBL35241	DB03608
CHEMBL251680	DB11390
CHEMBL594972	DB08151
CHEMBL2106265	DB01444
CHEMBL515	DB00291
CHEMBL97350	DB11374
CHEMBL603830	DB01647
CHEMBL253376	DB09019
CHEMBL1851805	DB09288
CHEMBL418052	DB01752
CHEMBL399510	DB09018
CHEMBL86	DB01233
CHEMBL6995	DB01297
CHEMBL21536	DB15357
CHEMBL1200354	DB00464
CHEMBL1233973	DB04147
CHEMBL64130	DB12155
CHEMBL474857	DB07098
CHEMBL44	DB01645
CHEMBL28626	DB16770
CHEMBL2106622	DB12425
CHEMBL9352	DB03467
CHEMBL38912	DB02880
CHEMBL527	DB00554
CHEMBL1021	DB06802
CHEMBL1605	DB01415
CHEMBL47527	DB04518
CHEMBL221118	DB07206
CHEMBL375971	DB08209
CHEMBL1877495	DB09246
CHEMBL479960	DB07099
CHEMBL225157	DB05943
CHEMBL4297352	DB11961
CHEMBL430488	DB07885
CHEMBL94	DB00981
CHEMBL452867	DB11933
CHEMBL1096927	DB13153
CHEMBL118722	DB12709
CHEMBL510533	DB16635
CHEMBL256997	DB05016
CHEMBL1231666	DB07544
CHEMBL219376	DB13596
CHEMBL13291	DB01567
CHEMBL90568	DB11259
CHEMBL507361	DB07101
CHEMBL477197	DB16871
CHEMBL387921	DB18018
CHEMBL1697737	DB01559
CHEMBL3586573	DB12740
CHEMBL3297898	DB17199
CHEMBL1727	DB00567
CHEMBL191083	DB08167
CHEMBL1256841	DB04820
CHEMBL284616	DB12029
CHEMBL1200927	DB09555
CHEMBL73148	DB05431
CHEMBL1148	DB00214
CHEMBL4297385	DB05805
CHEMBL41631	DB04513
CHEMBL290194	DB01425
CHEMBL430893	DB04149
CHEMBL1092665	DB16069
CHEMBL144037	DB17778
CHEMBL3249705	DB01366
CHEMBL1233001	DB02547
CHEMBL453509	DB04257
CHEMBL124493	DB07422
CHEMBL2104461	DB01476
CHEMBL1923234	DB12679
CHEMBL2107254	DB01553
CHEMBL105442	DB12429
CHEMBL310554	DB08251
CHEMBL73303	DB02197
CHEMBL981	DB13873
CHEMBL41036	DB03176
CHEMBL220346	DB07284
CHEMBL4297619	DB14985
CHEMBL562	DB00400
CHEMBL5095509	DB18047
CHEMBL1229742	DB04582
CHEMBL53	DB00714
CHEMBL411084	DB01731
CHEMBL1110	DB00969
CHEMBL167731	DB06193
CHEMBL23013	DB13296
CHEMBL32113	DB02583
CHEMBL489553	DB00867
CHEMBL296468	DB05969
CHEMBL1201338	DB00979
CHEMBL2140942	DB01441
CHEMBL594	DB01084
CHEMBL1364906	DB11424
CHEMBL1233749	DB08021
CHEMBL472879	DB07901
CHEMBL2042273	DB16349
CHEMBL96051	DB17053
CHEMBL4297479	DB15239
CHEMBL42	DB00363
CHEMBL570	DB00508
CHEMBL121	DB00412
CHEMBL209740	DB07276
CHEMBL3544911	DB12008
CHEMBL5199076	DB19241
CHEMBL22150	DB08936
CHEMBL376359	DB06203
CHEMBL2110938	DB11584
CHEMBL1457	DB00956
CHEMBL4562140	DB16822
CHEMBL79993	DB03535
CHEMBL313972	DB00179
CHEMBL4594261	DB15690
CHEMBL1296	DB00229
CHEMBL406734	DB08505
CHEMBL11306	DB08403
CHEMBL307500	DB01554
CHEMBL451721	DB06926
CHEMBL1447	DB01627
CHEMBL456649	DB08446
CHEMBL41286	DB11994
CHEMBL256705	DB15644
CHEMBL551043	DB07359
CHEMBL295829	DB13308
CHEMBL222913	DB11485
CHEMBL328250	DB00546
CHEMBL1229868	DB06945
CHEMBL324168	DB02398
CHEMBL4861471	DB16492
CHEMBL1407943	DB15932
CHEMBL4297355	DB13102
CHEMBL295433	DB11443
CHEMBL157548	DB11393
CHEMBL5314909	DB18157
CHEMBL217914	DB07844
CHEMBL17289	DB12980
CHEMBL1201116	DB00739
CHEMBL2203744	DB15235
CHEMBL2021342	DB00116
CHEMBL1235551	DB11749
CHEMBL1230365	DB07153
CHEMBL4650350	DB18304
CHEMBL186	DB01413
CHEMBL509485	DB08341
CHEMBL1929396	DB12417
CHEMBL1788386	DB13752
CHEMBL496978	DB12514
CHEMBL209073	DB01541
CHEMBL4788866	DB18065
CHEMBL3544988	DB11682
CHEMBL709	DB00346
CHEMBL373357	DB07447
CHEMBL27769	DB02901
CHEMBL217894	DB07640
CHEMBL2111176	DB13497
CHEMBL2206194	DB16951
CHEMBL17331	DB17040
CHEMBL16958	DB08036
CHEMBL475814	DB08006
CHEMBL343336	DB08159
CHEMBL243731	DB07289
CHEMBL4594441	DB16191
CHEMBL410668	DB08242
CHEMBL3318007	DB14974
CHEMBL2110734	DB17062
CHEMBL70663	DB08639
CHEMBL205098	DB07248
CHEMBL94061	DB08564
CHEMBL4647810	DB19041
CHEMBL191598	DB08064
CHEMBL590799	DB13729
CHEMBL520642	DB04918
CHEMBL425148	DB04200
CHEMBL4297641	DB17117
CHEMBL248176	DB08005
CHEMBL4297417	DB15317
CHEMBL19019	DB00704
CHEMBL170	DB00468
CHEMBL41169	DB11540
CHEMBL1201356	DB00353
CHEMBL511115	DB03849
CHEMBL1328913	DB08996
CHEMBL19611	DB02255
CHEMBL279229	DB12661
CHEMBL462653	DB16870
CHEMBL2104698	DB06512
CHEMBL73234	DB11186
CHEMBL434492	DB11623
CHEMBL306280	DB16138
CHEMBL409536	DB08561
CHEMBL537968	DB08450
CHEMBL1235858	DB17736
CHEMBL219046	DB12211
CHEMBL4297526	DB12404
CHEMBL4871106	DB15431
CHEMBL426559	DB11629
CHEMBL5314412	DB19238
CHEMBL182066	DB12260
CHEMBL2137530	DB12027
CHEMBL486386	DB12290
CHEMBL5314395	DB12760
CHEMBL4594440	DB12389
CHEMBL380648	DB08058
CHEMBL516	DB00434
CHEMBL227934	DB15954
CHEMBL1229525	DB06834
CHEMBL3989547	DB06395
CHEMBL230158	DB12390
CHEMBL196526	DB07651
CHEMBL123325	DB15949
CHEMBL223147	DB07266
CHEMBL482968	DB16891
CHEMBL2361014	DB01562
CHEMBL5314966	DB18103
CHEMBL2105763	DB12985
CHEMBL651	DB00333
CHEMBL631	DB01182
CHEMBL1322675	DB15410
CHEMBL1097999	DB11687
CHEMBL401365	DB07625
CHEMBL295069	DB03461
CHEMBL2105722	DB11636
CHEMBL1201231	DB14631
CHEMBL1618102	DB09300
CHEMBL2093999	DB06157
CHEMBL486954	DB07557
CHEMBL4228903	DB16271
CHEMBL125	DB09031
CHEMBL483465	DB16047
CHEMBL4742712	DB19242
CHEMBL942	DB09020
CHEMBL335954	DB03744
CHEMBL1232189	DB01772
CHEMBL4650485	DB17472
CHEMBL25336	DB17247
CHEMBL4297593	DB12507
CHEMBL4297431	DB11939
CHEMBL1088752	DB12270
CHEMBL1510	DB00216
CHEMBL4290141	DB14918
CHEMBL596	DB00813
CHEMBL3302622	DB01453
CHEMBL1463345	DB12221
CHEMBL5220997	DB02498
CHEMBL4302505	DB16230
CHEMBL1616951	DB09015
CHEMBL1231	DB01062
CHEMBL5095178	DB18100
CHEMBL385937	DB06925
CHEMBL1200761	DB00269
CHEMBL3265032	DB12121
CHEMBL189676	DB13070
CHEMBL204656	DB09101
CHEMBL2180604	DB13093
CHEMBL5090754	DB17099
CHEMBL2107830	DB09038
CHEMBL1079935	DB08927
CHEMBL2107011	DB13403
CHEMBL2104234	DB01518
CHEMBL1961797	DB14014
CHEMBL2107328	DB12049
CHEMBL1168	DB00178
CHEMBL2152922	DB12675
CHEMBL1200542	DB06780
CHEMBL311875	DB04092
CHEMBL479579	DB02557
CHEMBL1237119	DB00374
CHEMBL1166	DB00278
CHEMBL1144	DB00175
CHEMBL4301163	DB14929
CHEMBL245549	DB08221
CHEMBL1402684	DB14627
CHEMBL94417	DB02873
CHEMBL1016	DB13919
CHEMBL363648	DB16108
CHEMBL269264	DB01946
CHEMBL3186534	DB14765
CHEMBL410462	DB07147
CHEMBL180672	DB05695
CHEMBL4783351	DB18060
CHEMBL723	DB01136
CHEMBL4297592	DB11701
CHEMBL4542281	DB19029
CHEMBL5095028	DB15190
CHEMBL2364605	DB12830
CHEMBL24072	DB04825
CHEMBL4076467	DB15156
CHEMBL1235380	DB08418
CHEMBL4297489	DB16182
CHEMBL66424	DB03888
CHEMBL3544975	DB12798
CHEMBL460102	DB07936
CHEMBL1584	DB06808
CHEMBL1095097	DB00700
CHEMBL253825	DB07626
CHEMBL1234355	DB04524
CHEMBL460702	DB12064
CHEMBL3704901	DB16502
CHEMBL5084939	DB18816
CHEMBL3545213	DB16851
CHEMBL109648	DB06677
CHEMBL2364624	DB12866
CHEMBL2376648	DB13104
CHEMBL3989927	DB12101
CHEMBL240624	DB11864
CHEMBL284314	DB06910
CHEMBL1159650	DB01013
CHEMBL75013	DB04859
CHEMBL28198	DB09174
CHEMBL227072	DB14900
CHEMBL454568	DB04741
CHEMBL521703	DB07700
CHEMBL1370	DB01222
CHEMBL282146	DB08493
CHEMBL456341	DB12193
CHEMBL2402904	DB12725
CHEMBL1233515	DB03495
CHEMBL496942	DB07827
CHEMBL5314403	DB16053
CHEMBL1091644	DB06075
CHEMBL3931971	DB16353
CHEMBL3137312	DB09183
CHEMBL2216859	DB16253
CHEMBL2035185	DB15294
CHEMBL332447	DB05838
CHEMBL1477	DB00439
CHEMBL2059590	DB05905
CHEMBL2105318	DB13185
CHEMBL3137313	DB12013
CHEMBL185878	DB08833
CHEMBL483158	DB05220
CHEMBL4130229	DB17141
CHEMBL21333	DB01411
CHEMBL590985	DB06178
CHEMBL4802162	DB19046
CHEMBL1271162	DB05713
CHEMBL29097	DB16739
CHEMBL46423	DB16254
CHEMBL2103858	DB05542
CHEMBL1770916	DB12005
CHEMBL4465923	DB05450
CHEMBL2105011	DB13797
CHEMBL331057	DB03067
CHEMBL3746388	DB16045
CHEMBL325424	DB12635
CHEMBL1423	DB01100
CHEMBL1908391	DB11526
CHEMBL113313	DB15205
CHEMBL2403108	DB09063
CHEMBL1200946	DB08804
CHEMBL4639024	DB12276
CHEMBL4297367	DB12640
CHEMBL2106851	DB13454
CHEMBL2316582	DB16185
CHEMBL3298910	DB17754
CHEMBL431651	DB06460
CHEMBL46516	DB04842
CHEMBL45816	DB01388
CHEMBL4650283	DB16050
CHEMBL4297504	DB12671
CHEMBL49004	DB04191
CHEMBL116675	DB03226
CHEMBL372507	DB12348
CHEMBL1354	DB09395
CHEMBL25028	DB14090
CHEMBL816	DB14189
CHEMBL279816	DB13323
CHEMBL27551	DB02650
CHEMBL61479	DB06555
CHEMBL65067	DB14067
CHEMBL301327	DB13310
CHEMBL451509	DB08855
CHEMBL369251	DB02112
CHEMBL445699	DB15108
CHEMBL259223	DB12148
CHEMBL3785197	DB14890
CHEMBL2159122	DB09272
CHEMBL4650827	DB18515
CHEMBL168640	DB05961
CHEMBL1956500	DB19265
CHEMBL2219418	DB09049
CHEMBL5314392	DB13138
CHEMBL601773	DB13345
CHEMBL258734	DB11779
CHEMBL2106403	DB13338
CHEMBL3707222	DB13914
CHEMBL5314801	DB06406
CHEMBL2105634	DB14932
CHEMBL446036	DB03057
CHEMBL1200627	DB09348
CHEMBL1200559	DB04398
CHEMBL452715	DB05540
CHEMBL304383	DB12519
CHEMBL1941138	DB01733
CHEMBL2106441	DB13838
CHEMBL2104981	DB05119
CHEMBL2107342	DB11416
CHEMBL4297516	DB12674
CHEMBL6068007	DB15315
CHEMBL3121849	DB15652
CHEMBL1697843	DB13401
CHEMBL4297669	DB00144
CHEMBL4297469	DB14779
CHEMBL3137309	DB11581
CHEMBL1908318	DB12538
CHEMBL3182126	DB19173
CHEMBL5095203	DB18768
CHEMBL1161784	DB01695
CHEMBL16502	DB03900
CHEMBL1232392	DB02184
CHEMBL46257	DB01917
CHEMBL1773943	DB16194
CHEMBL374107	DB01667
CHEMBL2105883	DB13690
CHEMBL2107820	DB12955
CHEMBL1182833	DB01226
CHEMBL1200647	DB01152
CHEMBL1430	DB00859
CHEMBL495224	DB03105
CHEMBL603367	DB03101
CHEMBL446143	DB00129
CHEMBL58343	DB08838
CHEMBL1427	DB04076
CHEMBL2106246	DB09243
CHEMBL1234916	DB01837
CHEMBL76232	DB02517
CHEMBL5440380	DB16095
CHEMBL2365665	DB11510
CHEMBL1908335	DB11628
CHEMBL504802	DB03459
CHEMBL4297429	DB15302
CHEMBL1908940	DB15107
CHEMBL277498	DB08849
CHEMBL2104612	DB12916
CHEMBL1794734	DB03518
CHEMBL3976780	DB15350
CHEMBL6067641	DB11735
CHEMBL93247	DB03953
CHEMBL214205	DB03096
CHEMBL39736	DB04830
CHEMBL23552	DB01863
CHEMBL355200	DB03516
CHEMBL114070	DB02680
CHEMBL1203	DB16884
CHEMBL185885	DB12298
CHEMBL1232131	DB13529
CHEMBL292268	DB04104
CHEMBL1142	DB14144
CHEMBL8211	DB02967
CHEMBL2252704	DB14121
CHEMBL1355	DB09154
CHEMBL76768	DB08848
CHEMBL177820	DB04462
CHEMBL1200490	DB00050
CHEMBL4744444	DB00080
CHEMBL441738	DB04931
CHEMBL508102	DB00389
CHEMBL1234751	DB04075
CHEMBL363381	DB03739
CHEMBL1482	DB01019
CHEMBL3707340	DB13513
CHEMBL379845	DB13882
CHEMBL286678	DB01947
CHEMBL263376	DB03694
CHEMBL1159902	DB03592
CHEMBL298312	DB01776
CHEMBL249120	DB02163
CHEMBL1697744	DB05057
CHEMBL1909283	DB09248
CHEMBL460831	DB03408
CHEMBL3544954	DB12755
CHEMBL508651	DB17240
CHEMBL2106991	DB12894
CHEMBL562743	DB08776
CHEMBL2104047	DB01560
CHEMBL108358	DB13243
CHEMBL211312	DB03800
CHEMBL66115	DB02594
CHEMBL31088	DB13917
CHEMBL1576	DB01031
CHEMBL679	DB00668
CHEMBL1909286	DB09251
CHEMBL3237555	DB17822
CHEMBL307679	DB03403
CHEMBL269634	DB02032
CHEMBL2311128	DB12484
CHEMBL223533	DB02431
CHEMBL1594	DB01783
CHEMBL67279	DB06182
CHEMBL1697841	DB06706
CHEMBL497	DB04815
CHEMBL2103768	DB08792
CHEMBL1449249	DB19355
CHEMBL1200826	DB14509
CHEMBL1353	DB01390
CHEMBL1231821	DB13366
CHEMBL1232306	DB19251
CHEMBL1201225	DB05382
CHEMBL2105794	DB11151
CHEMBL1689285	DB14015
CHEMBL1201326	DB11346
CHEMBL452866	DB20408
CHEMBL2103954	DB21286
CHEMBL1873703	DB20781
CHEMBL1405973	DB20223
CHEMBL2105135	DB19779
CHEMBL159298	DB20375
CHEMBL1614665	DB20203
CHEMBL412142	DB19676
CHEMBL431367	DB19883
CHEMBL123558	DB04957
CHEMBL138225	DB19810
CHEMBL122005	DB04129
CHEMBL2104898	DB20181
CHEMBL280685	DB19884
CHEMBL2104040	DB19826
CHEMBL472696	DB21306
CHEMBL155731	DB21425
CHEMBL274239	DB20499
CHEMBL2105195	DB20298
CHEMBL305904	DB21188
CHEMBL2107394	DB19758
CHEMBL2105255	DB20278
CHEMBL2105182	DB20633
CHEMBL18331	DB21405
CHEMBL2103922	DB19923
CHEMBL2105828	DB21236
CHEMBL2107089	DB19887
CHEMBL3989425	DB19855
CHEMBL2105001	DB20503
CHEMBL127453	DB20998
CHEMBL75245	DB19642
CHEMBL2104903	DB20026
CHEMBL70598	DB20506
CHEMBL2104332	DB21084
CHEMBL1742401	DB19863
CHEMBL2105855	DB19953
CHEMBL31882	DB20417
CHEMBL2104789	DB19978
CHEMBL2106341	DB20177
CHEMBL2104845	DB20350
CHEMBL1765294	DB21336
CHEMBL4297145	DB20717
CHEMBL58355	DB19750
CHEMBL2104561	DB20457
CHEMBL2104582	DB19910
CHEMBL2051970	DB19854
CHEMBL2105584	DB21290
CHEMBL2104031	DB20879
CHEMBL160293	DB20635
CHEMBL2106258	DB20938
CHEMBL38824	DB20991
CHEMBL1615348	DB20344
CHEMBL1908322	DB19592
CHEMBL2104854	DB20464
CHEMBL2105796	DB20442
CHEMBL2104006	DB20295
CHEMBL75838	DB19525
CHEMBL1887483	DB21352
CHEMBL2106992	DB20052
CHEMBL1876589	DB20459
CHEMBL300443	DB19640
CHEMBL292376	DB20329
CHEMBL2110970	DB19924
CHEMBL331382	DB20226
CHEMBL2107792	DB19491
CHEMBL2104009	DB19668
CHEMBL18504	DB20862
CHEMBL355862	DB20312
CHEMBL3597634	DB19882
CHEMBL39999	DB21440
CHEMBL48092	DB20432
CHEMBL2104348	DB19946
CHEMBL1453416	DB20414
CHEMBL221692	DB20244
CHEMBL2105033	DB20446
CHEMBL155674	DB20652
CHEMBL115653	DB19468
CHEMBL2104650	DB20649
CHEMBL297407	DB21049
CHEMBL5421037	DB21752
CHEMBL2105143	DB20706
CHEMBL4594425	DB21455
CHEMBL4568146	DB20663
CHEMBL4779773	DB21647
CHEMBL122351	DB20891
CHEMBL5095417	DB21496
CHEMBL5095088	DB21536
CHEMBL2111011	DB19909
CHEMBL2104828	DB20512
CHEMBL4116378	DB20881
CHEMBL1742412	DB20513
CHEMBL5074055	DB21067
CHEMBL1403144	DB20867
CHEMBL6068046	DB21735
CHEMBL6068054	DB21723
CHEMBL5314586	DB21632
CHEMBL5416309	DB21329
CHEMBL5314494	DB21608
CHEMBL5314469	DB21628
CHEMBL2106237	DB19589
CHEMBL2105025	DB20659
CHEMBL2105590	DB21066
CHEMBL2104284	DB20634
CHEMBL2106649	DB20285
CHEMBL2104300	DB19870
CHEMBL2105316	DB20103
CHEMBL2105296	DB19514
CHEMBL1357989	DB19594
CHEMBL2105523	DB20943
CHEMBL2104584	DB20925
CHEMBL2104117	DB20378
CHEMBL2106212	DB20886
CHEMBL2106109	DB19474
CHEMBL1620387	DB19635
CHEMBL17313	DB19813
CHEMBL2104268	DB19633
CHEMBL1979022	DB19842
CHEMBL2104115	DB20526
CHEMBL2111010	DB20851
CHEMBL2107728	DB20225
CHEMBL2104246	DB19460
CHEMBL3707394	DB20857
CHEMBL2106000	DB21226
CHEMBL2104341	DB20902
CHEMBL3991344	DB20997
CHEMBL115794	DB20835
CHEMBL163911	DB20888
CHEMBL2110690	DB19693
CHEMBL3039733	DB21095
CHEMBL2107238	DB20480
CHEMBL3707302	DB14514
CHEMBL1200459	DB09414
CHEMBL2096633	DB09281
CHEMBL3707287	DB13576
CHEMBL3833315	DB14517
CHEMBL3989949	DB06119
CHEMBL139393	DB03670
CHEMBL134920	DB13350
CHEMBL387262	DB07262
CHEMBL2064455	DB16168
CHEMBL5591097	DB15886
CHEMBL403328	DB04672
CHEMBL1079576	DB13354
CHEMBL1318341	DB13284
CHEMBL4297259	DB05631
CHEMBL1231969	DB04385
CHEMBL1201201	DB01577
CHEMBL438605	DB13921
CHEMBL1096979	DB12783
CHEMBL574817	DB01812
CHEMBL86882	DB08985
CHEMBL479880	DB02055
CHEMBL1200375	DB14598
CHEMBL480329	DB01860
CHEMBL660	DB00915
CHEMBL1200790	DB01107
CHEMBL3186011	DB11684
CHEMBL2105044	DB08939
CHEMBL471638	DB06657
CHEMBL3707257	DB13637
CHEMBL460282	DB13334
CHEMBL144366	DB02756
CHEMBL867	DB08946
CHEMBL268869	DB13773
CHEMBL1094	DB00949
CHEMBL4094396	DB13108
CHEMBL127516	DB11148
CHEMBL1201117	DB00423
CHEMBL1762	DB01056
CHEMBL132722	DB02596
CHEMBL89506	DB08612
CHEMBL3236549	DB18899
CHEMBL1234621	DB03721
CHEMBL1236347	DB02397
CHEMBL3187683	DB05343
CHEMBL2106794	DB13680
CHEMBL207228	DB07218
CHEMBL407874	DB11919
CHEMBL3341965	DB12244
CHEMBL194009	DB02352
CHEMBL1235108	DB08359
CHEMBL1631694	DB12265
CHEMBL1231667	DB04657
CHEMBL1371412	DB11472
CHEMBL565	DB00636
CHEMBL144527	DB07110
CHEMBL1453317	DB11282
CHEMBL49080	DB01407
CHEMBL1512677	DB13908
CHEMBL3545125	DB11825
CHEMBL3183581	DB15957
CHEMBL1229657	DB06861
CHEMBL52011	DB04396
CHEMBL1159651	DB04465
CHEMBL460287	DB13339
CHEMBL24722	DB06894
CHEMBL1231329	DB01681
CHEMBL415879	DB02365
CHEMBL426560	DB08687
CHEMBL197550	DB07308
CHEMBL244888	DB13855
CHEMBL1222313	DB07927
CHEMBL43184	DB11561
CHEMBL1332971	DB09218
CHEMBL1231605	DB07524
CHEMBL302795	DB00469
CHEMBL467084	DB11889
CHEMBL1697838	DB01382
CHEMBL1189513	DB16567
CHEMBL461522	DB04817
CHEMBL852	DB01042
CHEMBL1163074	DB02684
CHEMBL151445	DB13785
CHEMBL4297300	DB15412
CHEMBL311932	DB08271
CHEMBL149752	DB03941
CHEMBL197084	DB06045
CHEMBL2104264	DB13592
CHEMBL1915540	DB15027
CHEMBL270512	DB02170
CHEMBL57531	DB08144
CHEMBL383570	DB01734
CHEMBL484785	DB05219
CHEMBL383990	DB07959
CHEMBL160038	DB14849
CHEMBL2030402	DB12357
CHEMBL413965	DB07477
CHEMBL354349	DB13326
CHEMBL833	DB00208
CHEMBL3989934	DB14857
CHEMBL353972	DB11481
CHEMBL681	DB00292
CHEMBL1282	DB00724
CHEMBL5314588	DB17823
CHEMBL570537	DB08778
CHEMBL129788	DB08734
CHEMBL2141296	DB09570
CHEMBL1411979	DB04819
CHEMBL4760607	DB05025
CHEMBL423875	DB15761
CHEMBL183817	DB03257
CHEMBL1167	DB00919
CHEMBL35107	DB08740
CHEMBL1373467	DB12173
CHEMBL1544	DB00279
CHEMBL134022	DB04010
CHEMBL233553	DB07533
CHEMBL428963	DB07584
CHEMBL407	DB01205
CHEMBL1213371	DB07760
CHEMBL45068	DB07810
CHEMBL10878	DB06594
CHEMBL1605443	DB15779
CHEMBL1476782	DB11207
CHEMBL3910400	DB19177
CHEMBL153585	DB08952
CHEMBL47072	DB06738
CHEMBL1184360	DB13858
CHEMBL1214186	DB01910
CHEMBL546	DB01580
CHEMBL227711	DB02421
CHEMBL1229989	DB06979
CHEMBL190467	DB07230
CHEMBL5088921	DB18282
CHEMBL216543	DB02052
CHEMBL242341	DB15335
CHEMBL312163	DB16772
CHEMBL1083185	DB08555
CHEMBL1615993	DB16172
CHEMBL195393	DB08093
CHEMBL2105097	DB13538
CHEMBL448297	DB08517
CHEMBL1502	DB00213
CHEMBL4802159	DB16501
CHEMBL2107440	DB18178
CHEMBL428676	DB05022
CHEMBL1235116	DB08363
CHEMBL864	DB00748
CHEMBL2111029	DB05779
CHEMBL3186538	DB11367
CHEMBL288149	DB11905
CHEMBL476937	DB06954
CHEMBL1697831	DB13849
CHEMBL170797	DB08988
CHEMBL140000	DB02565
CHEMBL706	DB09494
CHEMBL1190	DB01245
CHEMBL379642	DB07743
CHEMBL334830	DB05327
CHEMBL187105	DB07236
CHEMBL191190	DB08281
CHEMBL661	DB00404
CHEMBL389433	DB13066
CHEMBL2107455	DB12233
CHEMBL71263	DB06235
CHEMBL488994	DB13983
CHEMBL200255	DB04588
CHEMBL1234086	DB08123
CHEMBL1938870	DB13024
CHEMBL1521495	DB14719
CHEMBL135400	DB01198
CHEMBL3301601	DB12285
CHEMBL492399	DB05585
CHEMBL54893	DB05871
CHEMBL193	DB01115
CHEMBL3622821	DB15091
CHEMBL230910	DB07271
CHEMBL396778	DB06654
CHEMBL654	DB00370
CHEMBL4297644	DB16330
CHEMBL4073443	DB15219
CHEMBL2107214	DB11705
CHEMBL4594376	DB19128
CHEMBL255476	DB07432
CHEMBL1331216	DB00424
CHEMBL2107371	DB16325
CHEMBL275528	DB03575
CHEMBL1597075	DB11096
CHEMBL2220079	DB17111
CHEMBL1200	DB00892
CHEMBL207602	DB13966
CHEMBL1076544	DB12792
